,GHO,PUBLISHSTATE,YEAR,REGION,COUNTRY,Display Value,Numeric,Low,High,Comments
864,SDGIHR,PUBLISHED,2013,WPR,PHL,75,75.0,,,
865,SDGIHR,PUBLISHED,2014,WPR,PHL,84,84.0,,,
866,SDGIHR,PUBLISHED,2015,WPR,PHL,84,84.0,,,
867,SDGIHR,PUBLISHED,2016,WPR,PHL,87,87.0,,,
868,SDGIHR,PUBLISHED,2010,EUR,POL,66,66.0,,,
869,SDGIHR,PUBLISHED,2011,EUR,POL,73,73.0,,,
870,SDGIHR,PUBLISHED,2012,EUR,POL,76,76.0,,,
871,SDGIHR,PUBLISHED,2013,EUR,POL,82,82.0,,,
872,SDGIHR,PUBLISHED,2014,EUR,POL,74,74.0,,,
873,SDGIHR,PUBLISHED,2016,EUR,POL,74,74.0,,,
874,SDGIHR,PUBLISHED,2011,EUR,PRT,93,93.0,,,
875,SDGIHR,PUBLISHED,2014,EUR,PRT,93,93.0,,,
876,SDGIHR,PUBLISHED,2015,EUR,PRT,94,94.0,,,
877,SDGIHR,PUBLISHED,2016,EUR,PRT,93,93.0,,,
878,SDGIHR,PUBLISHED,2010,EMR,QAT,69,69.0,,,
879,SDGIHR,PUBLISHED,2011,EMR,QAT,84,84.0,,,
880,SDGIHR,PUBLISHED,2012,EMR,QAT,83,83.0,,,
881,SDGIHR,PUBLISHED,2013,EMR,QAT,91,91.0,,,
882,SDGIHR,PUBLISHED,2014,EMR,QAT,97,97.0,,,
883,SDGIHR,PUBLISHED,2010,WPR,KOR,74,74.0,,,
884,SDGIHR,PUBLISHED,2012,WPR,KOR,100,100.0,,,
885,SDGIHR,PUBLISHED,2013,WPR,KOR,100,100.0,,,
886,SDGIHR,PUBLISHED,2014,WPR,KOR,100,100.0,,,
887,SDGIHR,PUBLISHED,2010,EUR,MDA,66,66.0,,,
888,SDGIHR,PUBLISHED,2011,EUR,MDA,75,75.0,,,
889,SDGIHR,PUBLISHED,2012,EUR,MDA,74,74.0,,,
890,SDGIHR,PUBLISHED,2014,EUR,MDA,77,77.0,,,
891,SDGIHR,PUBLISHED,2015,EUR,MDA,78,78.0,,,
892,SDGIHR,PUBLISHED,2016,EUR,MDA,81,81.0,,,
893,SDGIHR,PUBLISHED,2010,EUR,ROU,67,67.0,,,
894,SDGIHR,PUBLISHED,2011,EUR,ROU,69,69.0,,,
895,SDGIHR,PUBLISHED,2013,EUR,ROU,68,68.0,,,
896,SDGIHR,PUBLISHED,2014,EUR,ROU,76,76.0,,,
897,SDGIHR,PUBLISHED,2015,EUR,ROU,78,78.0,,,
898,SDGIHR,PUBLISHED,2016,EUR,ROU,77,77.0,,,
899,SDGIHR,PUBLISHED,2010,EUR,RUS,94,94.0,,,
900,SDGIHR,PUBLISHED,2011,EUR,RUS,96,96.0,,,
901,SDGIHR,PUBLISHED,2014,EUR,RUS,81,81.0,,,
902,SDGIHR,PUBLISHED,2015,EUR,RUS,81,81.0,,,
903,SDGIHR,PUBLISHED,2016,EUR,RUS,99,99.0,,,
904,SDGIHR,PUBLISHED,2013,AFR,RWA,35,35.0,,,
905,SDGIHR,PUBLISHED,2014,AFR,RWA,41,41.0,,,
906,SDGIHR,PUBLISHED,2015,AFR,RWA,41,41.0,,,
907,SDGIHR,PUBLISHED,2012,AMR,KNA,57,57.0,,,
908,SDGIHR,PUBLISHED,2013,AMR,KNA,58,58.0,,,
909,SDGIHR,PUBLISHED,2015,AMR,KNA,60,60.0,,,
910,SDGIHR,PUBLISHED,2010,AMR,LCA,29,29.0,,,
911,SDGIHR,PUBLISHED,2011,AMR,LCA,38,38.0,,,
912,SDGIHR,PUBLISHED,2012,AMR,LCA,38,38.0,,,
913,SDGIHR,PUBLISHED,2014,AMR,LCA,44,44.0,,,
914,SDGIHR,PUBLISHED,2015,AMR,LCA,58,58.0,,,
915,SDGIHR,PUBLISHED,2016,AMR,LCA,77,77.0,,,
916,SDGIHR,PUBLISHED,2012,AMR,VCT,35,35.0,,,
917,SDGIHR,PUBLISHED,2013,AMR,VCT,58,58.0,,,
918,SDGIHR,PUBLISHED,2014,AMR,VCT,49,49.0,,,
919,SDGIHR,PUBLISHED,2015,AMR,VCT,35,35.0,,,
920,SDGIHR,PUBLISHED,2016,AMR,VCT,65,65.0,,,
921,SDGIHR,PUBLISHED,2011,WPR,WSM,67,67.0,,,
922,SDGIHR,PUBLISHED,2012,WPR,WSM,58,58.0,,,
923,SDGIHR,PUBLISHED,2013,WPR,WSM,71,71.0,,,
924,SDGIHR,PUBLISHED,2014,WPR,WSM,76,76.0,,,
925,SDGIHR,PUBLISHED,2015,WPR,WSM,75,75.0,,,
926,SDGIHR,PUBLISHED,2010,EUR,SMR,40,40.0,,,
927,SDGIHR,PUBLISHED,2010,AFR,STP,24,24.0,,,
928,SDGIHR,PUBLISHED,2011,AFR,STP,22,22.0,,,
929,SDGIHR,PUBLISHED,2012,AFR,STP,20,20.0,,,
930,SDGIHR,PUBLISHED,2013,AFR,STP,16,16.0,,,
931,SDGIHR,PUBLISHED,2014,AFR,STP,16,16.0,,,
932,SDGIHR,PUBLISHED,2015,AFR,STP,16,16.0,,,
933,SDGIHR,PUBLISHED,2016,AFR,STP,16,16.0,,,
934,SDGIHR,PUBLISHED,2010,EMR,SAU,90,90.0,,,
935,SDGIHR,PUBLISHED,2011,EMR,SAU,96,96.0,,,
936,SDGIHR,PUBLISHED,2012,EMR,SAU,95,95.0,,,
937,SDGIHR,PUBLISHED,2013,EMR,SAU,100,100.0,,,
938,SDGIHR,PUBLISHED,2014,EMR,SAU,99,99.0,,,
939,SDGIHR,PUBLISHED,2016,EMR,SAU,97,97.0,,,
940,SDGIHR,PUBLISHED,2011,AFR,SEN,30,30.0,,,
941,SDGIHR,PUBLISHED,2012,AFR,SEN,30,30.0,,,
942,SDGIHR,PUBLISHED,2011,EUR,SRB,11,11.0,,,
943,SDGIHR,PUBLISHED,2014,EUR,SRB,47,47.0,,,
944,SDGIHR,PUBLISHED,2016,EUR,SRB,40,40.0,,,
945,SDGIHR,PUBLISHED,2010,AFR,SYC,18,18.0,,,
946,SDGIHR,PUBLISHED,2011,AFR,SYC,39,39.0,,,
947,SDGIHR,PUBLISHED,2012,AFR,SYC,42,42.0,,,
948,SDGIHR,PUBLISHED,2013,AFR,SYC,54,54.0,,,
949,SDGIHR,PUBLISHED,2014,AFR,SYC,76,76.0,,,
950,SDGIHR,PUBLISHED,2015,AFR,SYC,82,82.0,,,
951,SDGIHR,PUBLISHED,2016,AFR,SYC,88,88.0,,,
952,SDGIHR,PUBLISHED,2010,AFR,SLE,19,19.0,,,
953,SDGIHR,PUBLISHED,2011,AFR,SLE,58,58.0,,,
954,SDGIHR,PUBLISHED,2013,AFR,SLE,59,59.0,,,
955,SDGIHR,PUBLISHED,2014,AFR,SLE,64,64.0,,,
956,SDGIHR,PUBLISHED,2016,AFR,SLE,47,47.0,,,
957,SDGIHR,PUBLISHED,2010,WPR,SGP,97,97.0,,,
958,SDGIHR,PUBLISHED,2011,WPR,SGP,99,99.0,,,
959,SDGIHR,PUBLISHED,2012,WPR,SGP,99,99.0,,,
960,SDGIHR,PUBLISHED,2013,WPR,SGP,99,99.0,,,
961,SDGIHR,PUBLISHED,2014,WPR,SGP,99,99.0,,,
962,SDGIHR,PUBLISHED,2015,WPR,SGP,99,99.0,,,
963,SDGIHR,PUBLISHED,2016,WPR,SGP,99,99.0,,,
964,SDGIHR,PUBLISHED,2010,EUR,SVK,64,64.0,,,
965,SDGIHR,PUBLISHED,2011,EUR,SVK,73,73.0,,,
966,SDGIHR,PUBLISHED,2012,EUR,SVK,79,79.0,,,
967,SDGIHR,PUBLISHED,2013,EUR,SVK,96,96.0,,,
968,SDGIHR,PUBLISHED,2014,EUR,SVK,95,95.0,,,
969,SDGIHR,PUBLISHED,2015,EUR,SVK,96,96.0,,,
970,SDGIHR,PUBLISHED,2016,EUR,SVK,95,95.0,,,
971,SDGIHR,PUBLISHED,2010,EUR,SVN,70,70.0,,,
972,SDGIHR,PUBLISHED,2011,EUR,SVN,66,66.0,,,
973,SDGIHR,PUBLISHED,2012,EUR,SVN,58,58.0,,,
974,SDGIHR,PUBLISHED,2013,EUR,SVN,61,61.0,,,
975,SDGIHR,PUBLISHED,2014,EUR,SVN,68,68.0,,,
976,SDGIHR,PUBLISHED,2015,EUR,SVN,75,75.0,,,
977,SDGIHR,PUBLISHED,2016,EUR,SVN,74,74.0,,,
978,SDGIHR,PUBLISHED,2012,WPR,SLB,32,32.0,,,
979,SDGIHR,PUBLISHED,2013,WPR,SLB,48,48.0,,,
980,SDGIHR,PUBLISHED,2014,WPR,SLB,56,56.0,,,
981,SDGIHR,PUBLISHED,2015,WPR,SLB,57,57.0,,,
982,SDGIHR,PUBLISHED,2013,EMR,SOM,16,16.0,,,
983,SDGIHR,PUBLISHED,2014,EMR,SOM,6,6.0,,,
984,SDGIHR,PUBLISHED,2010,AFR,ZAF,66,66.0,,,
985,SDGIHR,PUBLISHED,2011,AFR,ZAF,80,80.0,,,
986,SDGIHR,PUBLISHED,2012,AFR,ZAF,75,75.0,,,
987,SDGIHR,PUBLISHED,2013,AFR,ZAF,76,76.0,,,
988,SDGIHR,PUBLISHED,2014,AFR,ZAF,100,100.0,,,
989,SDGIHR,PUBLISHED,2015,AFR,ZAF,100,100.0,,,
990,SDGIHR,PUBLISHED,2013,AFR,SSD,43,43.0,,,
991,SDGIHR,PUBLISHED,2014,AFR,SSD,46,46.0,,,
992,SDGIHR,PUBLISHED,2015,AFR,SSD,50,50.0,,,
993,SDGIHR,PUBLISHED,2010,EUR,ESP,42,42.0,,,
994,SDGIHR,PUBLISHED,2011,EUR,ESP,66,66.0,,,
995,SDGIHR,PUBLISHED,2012,EUR,ESP,87,87.0,,,
996,SDGIHR,PUBLISHED,2013,EUR,ESP,52,52.0,,,
997,SDGIHR,PUBLISHED,2014,EUR,ESP,93,93.0,,,
998,SDGIHR,PUBLISHED,2015,EUR,ESP,90,90.0,,,
999,SDGIHR,PUBLISHED,2016,EUR,ESP,95,95.0,,,
1000,SDGIHR,PUBLISHED,2010,SEAR,LKA,60,60.0,,,
1001,SDGIHR,PUBLISHED,2011,SEAR,LKA,61,61.0,,,
1002,SDGIHR,PUBLISHED,2012,SEAR,LKA,73,73.0,,,
1003,SDGIHR,PUBLISHED,2013,SEAR,LKA,67,67.0,,,
1004,SDGIHR,PUBLISHED,2014,SEAR,LKA,71,71.0,,,
1005,SDGIHR,PUBLISHED,2015,SEAR,LKA,71,71.0,,,
1006,SDGIHR,PUBLISHED,2016,SEAR,LKA,79,79.0,,,
1007,SDGIHR,PUBLISHED,2010,EMR,SDN,40,40.0,,,
1008,SDGIHR,PUBLISHED,2011,EMR,SDN,28,28.0,,,
1009,SDGIHR,PUBLISHED,2012,EMR,SDN,43,43.0,,,
1010,SDGIHR,PUBLISHED,2013,EMR,SDN,66,66.0,,,
1011,SDGIHR,PUBLISHED,2014,EMR,SDN,71,71.0,,,
1012,SDGIHR,PUBLISHED,2011,AMR,SUR,43,43.0,,,
1013,SDGIHR,PUBLISHED,2012,AMR,SUR,48,48.0,,,
1014,SDGIHR,PUBLISHED,2013,AMR,SUR,61,61.0,,,
1015,SDGIHR,PUBLISHED,2014,AMR,SUR,71,71.0,,,
1016,SDGIHR,PUBLISHED,2015,AMR,SUR,71,71.0,,,
1017,SDGIHR,PUBLISHED,2016,AMR,SUR,72,72.0,,,
1018,SDGIHR,PUBLISHED,2010,AFR,SWZ,46,46.0,,,
1019,SDGIHR,PUBLISHED,2011,AFR,SWZ,53,53.0,,,
1020,SDGIHR,PUBLISHED,2012,AFR,SWZ,40,40.0,,,
1021,SDGIHR,PUBLISHED,2013,AFR,SWZ,40,40.0,,,
1022,SDGIHR,PUBLISHED,2014,AFR,SWZ,61,61.0,,,
1023,SDGIHR,PUBLISHED,2015,AFR,SWZ,50,50.0,,,
1024,SDGIHR,PUBLISHED,2010,EUR,SWE,83,83.0,,,
1025,SDGIHR,PUBLISHED,2011,EUR,SWE,88,88.0,,,
1026,SDGIHR,PUBLISHED,2012,EUR,SWE,97,97.0,,,
1027,SDGIHR,PUBLISHED,2013,EUR,SWE,92,92.0,,,
1028,SDGIHR,PUBLISHED,2014,EUR,SWE,92,92.0,,,
1029,SDGIHR,PUBLISHED,2015,EUR,SWE,92,92.0,,,
1030,SDGIHR,PUBLISHED,2016,EUR,SWE,93,93.0,,,
1031,SDGIHR,PUBLISHED,2010,EUR,CHE,79,79.0,,,
1032,SDGIHR,PUBLISHED,2011,EUR,CHE,86,86.0,,,
1033,SDGIHR,PUBLISHED,2012,EUR,CHE,85,85.0,,,
1034,SDGIHR,PUBLISHED,2013,EUR,CHE,88,88.0,,,
1035,SDGIHR,PUBLISHED,2014,EUR,CHE,91,91.0,,,
1036,SDGIHR,PUBLISHED,2015,EUR,CHE,91,91.0,,,
1037,SDGIHR,PUBLISHED,2016,EUR,CHE,92,92.0,,,
1038,SDGIHR,PUBLISHED,2010,EMR,SYR,45,45.0,,,
1039,SDGIHR,PUBLISHED,2011,EMR,SYR,48,48.0,,,
1040,SDGIHR,PUBLISHED,2012,EMR,SYR,58,58.0,,,
1041,SDGIHR,PUBLISHED,2013,EMR,SYR,54,54.0,,,
1042,SDGIHR,PUBLISHED,2014,EMR,SYR,63,63.0,,,
1043,SDGIHR,PUBLISHED,2011,EUR,TJK,80,80.0,,,
1044,SDGIHR,PUBLISHED,2012,EUR,TJK,73,73.0,,,
1045,SDGIHR,PUBLISHED,2014,EUR,TJK,94,94.0,,,
1046,SDGIHR,PUBLISHED,2015,EUR,TJK,89,89.0,,,
1047,SDGIHR,PUBLISHED,2010,SEAR,THA,65,65.0,,,
1048,SDGIHR,PUBLISHED,2011,SEAR,THA,90,90.0,,,
1049,SDGIHR,PUBLISHED,2012,SEAR,THA,82,82.0,,,
1050,SDGIHR,PUBLISHED,2013,SEAR,THA,93,93.0,,,
1051,SDGIHR,PUBLISHED,2014,SEAR,THA,98,98.0,,,
1052,SDGIHR,PUBLISHED,2016,SEAR,THA,98,98.0,,,
1053,SDGIHR,PUBLISHED,2011,EUR,MKD,47,47.0,,,
1054,SDGIHR,PUBLISHED,2013,EUR,MKD,72,72.0,,,
1055,SDGIHR,PUBLISHED,2014,EUR,MKD,88,88.0,,,
1056,SDGIHR,PUBLISHED,2015,EUR,MKD,89,89.0,,,
1057,SDGIHR,PUBLISHED,2016,EUR,MKD,90,90.0,,,
1058,SDGIHR,PUBLISHED,2010,SEAR,TLS,37,37.0,,,
1059,SDGIHR,PUBLISHED,2011,SEAR,TLS,35,35.0,,,
1060,SDGIHR,PUBLISHED,2012,SEAR,TLS,44,44.0,,,
1061,SDGIHR,PUBLISHED,2013,SEAR,TLS,51,51.0,,,
1062,SDGIHR,PUBLISHED,2014,SEAR,TLS,63,63.0,,,
1063,SDGIHR,PUBLISHED,2015,SEAR,TLS,66,66.0,,,
1064,SDGIHR,PUBLISHED,2016,SEAR,TLS,66,66.0,,,
1065,SDGIHR,PUBLISHED,2010,AFR,TGO,11,11.0,,,
1066,SDGIHR,PUBLISHED,2011,AFR,TGO,27,27.0,,,
1067,SDGIHR,PUBLISHED,2013,AFR,TGO,50,50.0,,,
1068,SDGIHR,PUBLISHED,2014,AFR,TGO,61,61.0,,,
1069,SDGIHR,PUBLISHED,2015,AFR,TGO,68,68.0,,,
1070,SDGIHR,PUBLISHED,2010,WPR,TON,59,59.0,,,
1071,SDGIHR,PUBLISHED,2011,WPR,TON,48,48.0,,,
1072,SDGIHR,PUBLISHED,2012,WPR,TON,53,53.0,,,
1073,SDGIHR,PUBLISHED,2013,WPR,TON,74,74.0,,,
1074,SDGIHR,PUBLISHED,2010,AMR,TTO,55,55.0,,,
1075,SDGIHR,PUBLISHED,2012,AMR,TTO,63,63.0,,,
1076,SDGIHR,PUBLISHED,2013,AMR,TTO,68,68.0,,,
1077,SDGIHR,PUBLISHED,2014,AMR,TTO,70,70.0,,,
1078,SDGIHR,PUBLISHED,2015,AMR,TTO,70,70.0,,,
1079,SDGIHR,PUBLISHED,2016,AMR,TTO,73,73.0,,,
1080,SDGIHR,PUBLISHED,2011,EMR,TUN,63,63.0,,,
1081,SDGIHR,PUBLISHED,2012,EMR,TUN,63,63.0,,,
1082,SDGIHR,PUBLISHED,2013,EMR,TUN,56,56.0,,,
1083,SDGIHR,PUBLISHED,2014,EMR,TUN,65,65.0,,,
1084,SDGIHR,PUBLISHED,2016,EMR,TUN,55,55.0,,,
1085,SDGIHR,PUBLISHED,2010,EUR,TUR,62,62.0,,,
1086,SDGIHR,PUBLISHED,2012,EUR,TUR,82,82.0,,,
1087,SDGIHR,PUBLISHED,2014,EUR,TUR,78,78.0,,,
1088,SDGIHR,PUBLISHED,2011,EUR,TKM,81,81.0,,,
1089,SDGIHR,PUBLISHED,2014,EUR,TKM,84,84.0,,,
1090,SDGIHR,PUBLISHED,2012,WPR,TUV,91,91.0,,,
1091,SDGIHR,PUBLISHED,2013,WPR,TUV,83,83.0,,,
1092,SDGIHR,PUBLISHED,2015,WPR,TUV,89,89.0,,,
1093,SDGIHR,PUBLISHED,2010,AFR,UGA,36,36.0,,,
1094,SDGIHR,PUBLISHED,2011,AFR,UGA,58,58.0,,,
1095,SDGIHR,PUBLISHED,2012,AFR,UGA,47,47.0,,,
1096,SDGIHR,PUBLISHED,2013,AFR,UGA,73,73.0,,,
1097,SDGIHR,PUBLISHED,2015,EUR,UKR,97,97.0,,,
1098,SDGIHR,PUBLISHED,2010,EMR,ARE,36,36.0,,,
1099,SDGIHR,PUBLISHED,2011,EMR,ARE,50,50.0,,,
1100,SDGIHR,PUBLISHED,2012,EMR,ARE,56,56.0,,,
1101,SDGIHR,PUBLISHED,2013,EMR,ARE,88,88.0,,,
1102,SDGIHR,PUBLISHED,2014,EMR,ARE,92,92.0,,,
1103,SDGIHR,PUBLISHED,2015,EMR,ARE,91,91.0,,,
1104,SDGIHR,PUBLISHED,2016,EMR,ARE,91,91.0,,,
1105,SDGIHR,PUBLISHED,2016,EUR,GBR,88,88.0,,,
1106,SDGIHR,PUBLISHED,2011,AFR,TZA,51,51.0,,,
1107,SDGIHR,PUBLISHED,2012,AFR,TZA,49,49.0,,,
1108,SDGIHR,PUBLISHED,2013,AFR,TZA,53,53.0,,,
1109,SDGIHR,PUBLISHED,2014,AFR,TZA,58,58.0,,,
1110,SDGIHR,PUBLISHED,2015,AFR,TZA,67,67.0,,,
1111,SDGIHR,PUBLISHED,2010,AMR,USA,87,87.0,,,
1112,SDGIHR,PUBLISHED,2011,AMR,USA,88,88.0,,,
1113,SDGIHR,PUBLISHED,2012,AMR,USA,96,96.0,,,
1114,SDGIHR,PUBLISHED,2013,AMR,USA,96,96.0,,,
1115,SDGIHR,PUBLISHED,2014,AMR,USA,97,97.0,,,
1116,SDGIHR,PUBLISHED,2015,AMR,USA,97,97.0,,,
1117,SDGIHR,PUBLISHED,2016,AMR,USA,96,96.0,,,
1118,SDGIHR,PUBLISHED,2013,AMR,URY,89,89.0,,,
1119,SDGIHR,PUBLISHED,2015,AMR,URY,83,83.0,,,
1120,SDGIHR,PUBLISHED,2016,AMR,URY,82,82.0,,,
1121,SDGIHR,PUBLISHED,2011,EUR,UZB,90,90.0,,,
1122,SDGIHR,PUBLISHED,2014,EUR,UZB,83,83.0,,,
1123,SDGIHR,PUBLISHED,2010,WPR,VUT,8,8.0,,,
1124,SDGIHR,PUBLISHED,2012,WPR,VUT,11,11.0,,,
1125,SDGIHR,PUBLISHED,2013,WPR,VUT,68,68.0,,,
1126,SDGIHR,PUBLISHED,2015,WPR,VUT,43,43.0,,,
1127,SDGIHR,PUBLISHED,2011,AMR,VEN,46,46.0,,,
1128,SDGIHR,PUBLISHED,2012,AMR,VEN,78,78.0,,,
1129,SDGIHR,PUBLISHED,2013,AMR,VEN,84,84.0,,,
1130,SDGIHR,PUBLISHED,2014,AMR,VEN,87,87.0,,,
1131,SDGIHR,PUBLISHED,2015,AMR,VEN,90,90.0,,,
1132,SDGIHR,PUBLISHED,2016,AMR,VEN,94,94.0,,,
1133,SDGIHR,PUBLISHED,2010,WPR,VNM,73,73.0,,,
1134,SDGIHR,PUBLISHED,2011,WPR,VNM,69,69.0,,,
1135,SDGIHR,PUBLISHED,2012,WPR,VNM,65,65.0,,,
1136,SDGIHR,PUBLISHED,2013,WPR,VNM,77,77.0,,,
1137,SDGIHR,PUBLISHED,2014,WPR,VNM,96,96.0,,,
1138,SDGIHR,PUBLISHED,2015,WPR,VNM,99,99.0,,,
1139,SDGIHR,PUBLISHED,2016,WPR,VNM,99,99.0,,,
1140,SDGIHR,PUBLISHED,2012,EMR,YEM,48,48.0,,,
1141,SDGIHR,PUBLISHED,2013,EMR,YEM,43,43.0,,,
1142,SDGIHR,PUBLISHED,2014,EMR,YEM,46,46.0,,,
1143,SDGIHR,PUBLISHED,2011,AFR,ZMB,66,66.0,,,
1144,SDGIHR,PUBLISHED,2012,AFR,ZMB,77,77.0,,,
1145,SDGIHR,PUBLISHED,2013,AFR,ZMB,91,91.0,,,
1146,SDGIHR,PUBLISHED,2014,AFR,ZMB,92,92.0,,,
1147,SDGIHR,PUBLISHED,2011,AFR,ZWE,48,48.0,,,
1148,SDGIHR,PUBLISHED,2014,AFR,ZWE,68,68.0,,,
1149,SDGIHR,PUBLISHED,2016,AFR,ZWE,73,73.0,,,
1150,SDGIHR,PUBLISHED,2017,AFR,,56,56.3,,,
1151,SDGIHR,PUBLISHED,2017,AMR,,80,80.4,,,
1152,SDGIHR,PUBLISHED,2017,SEAR,,73,73.2,,,
1153,SDGIHR,PUBLISHED,2017,EUR,,79,78.7,,,
1154,SDGIHR,PUBLISHED,2017,EMR,,72,71.6,,,
1155,SDGIHR,PUBLISHED,2017,WPR,,79,79.4,,,
1156,SDGIHR,PUBLISHED,2017,GLOBAL,,71,71.4,,,
1157,SDGIHR,PUBLISHED,2017,SEAR,TLS,72,72.0,,,
